GHCND,STATION_NAME,ST,COUNTY,LAT_DEC,LON_DEC
USW00023241,HOLLISTER NAAS,CA,SAN BENITO,36.88333,-121.4
USW00023249,WATSONVILLE NAAS,CA,SANTA CRUZ,36.93333,-121.78333
USW00023277,WATSONVILLE MUNICIPAL AP,CA,SANTA CRUZ,36.93333,-121.78333
USC00045933,MOUNT HAMILTON,CA,SANTA CLARA,37.33333,-121.65
USW00023157,BISHOP AP,CA,INYO,37.36667,-118.41667
USW00023203,CASTLE AAF,CA,MERCED,37.33333,-120.51667
USW00023240,CROWS LANDING,CA,STANISLAUS,37.4,-121.13333
USW00023244,MOFFETT FIELD,CA,SANTA CLARA,37.41667,-122.05
USW00023258,MODESTO AP,CA,STANISLAUS,37.63333,-120.98333
USW00023248,VERNALIS NAAS,CA,STANISLAUS,37.6,-121.31667
USW00093228,HAYWARD AIR TERMINAL,CA,ALAMEDA,37.65,-122.11667
USW00023285,LIVERMORE,CA,ALAMEDA,37.7,-121.8
USW00023230,OAKLAND METROPOLITAN AP,CA,ALAMEDA,37.73333,-122.2
USW00093211,OAKLAND NAS,CA,ALAMEDA,37.73333,-122.2
USC00048376,S E FARALLON,CA,SAN FRANCISCO,37.6975,-123.0
USW00023239,ALAMEDA NAS,CA,ALAMEDA,37.78333,-122.31667
USW00023272,SAN FRANCISCO,CA,SAN FRANCISCO,37.8,-122.4
USW00023237,STOCKTON FIELD,CA,SAN JOAQUIN,37.9,-121.25
USW00023254,CONCORD BUCHANAN FIELD,CA,CONTRA COSTA,37.98333,-122.05
USW00023211,HAMILTON FIELD,CA,MARIN,38.05,-122.5
USW00093227,NAPA COUNTY AP,CA,NAPA,38.21667,-122.28333
USW00023202,FAIRFIELD,CA,SOLANO,38.28333,-121.93333
USW00023246,SANTA ROSA NAAS,CA,SONOMA,38.41667,-122.75
USW00023232,EXECUTIVE,CA,SACRAMENTO,38.51667,-121.5
USW00023213,SANTA ROSA SONOMA COUNTY AP,CA,SONOMA,38.5,-122.81667
USW00023206,SACRAMENTO MATHER AFB,CA,SACRAMENTO,38.56667,-121.3
USW00023271,SACRAMENTO WSO CITY,CA,SACRAMENTO,38.58333,-121.5
USW00023208,SACRAMENTO MCCLELLAN AAF,CA,SACRAMENTO,38.66667,-121.4
USW00093225,SACRAMENTO METROPOLITAN AP,CA,SACRAMENTO,38.7,-121.6
USW00093230,TAHOE VALLEY FAA AP,CA,EL DORADO,38.9,-120.0
USC00047011,POINT ARENA LIGHT STN,CA,MENDOCINO,38.95,-123.73333
USW00093216,BEALE AFB,CA,YUBA,39.11667,-121.43333
USW00093205,MARYSVILLE,CA,YUBA,39.08333,-121.58333
USW00023238,WILLIAMS AIRPORT,CA,COLUSA,39.1,-122.15
USW00023275,UKIAH MUNICIPAL AP,CA,MENDOCINO,39.13333,-123.2
USW00023225,BLUE CANYON AP,CA,PLACER,39.28333,-120.7
USW00023226,DONNER SUMMIT,CA,NEVADA,39.31667,-120.33333
USC00043164,FORT BRAGG AVN,CA,MENDOCINO,39.4,-123.81667
USW00093210,OROVILLE MUNICIPAL AP,CA,BUTTE,39.5,-121.6
USC00048163,SHELTER COVE AVIATION,CA,HUMBOLDT,40.03333,-124.06667
USC00049599,WESTWOOD,CA,LASSEN,40.3,-121.0
USW00024245,ARCATA NAAS,CA,HUMBOLDT,40.96667,-124.1
USW00024283,ARCATA AP,CA,HUMBOLDT,40.98333,-124.1
USW00024259,MONTAGUE,CA,SISKIYOU,41.78333,-122.46667
USW00024214,MONTAGUE MUNICIPAL AP,CA,SISKIYOU,41.73333,-122.55
USC00042147,CRESCENT CITY,CA,DEL NORTE,41.73333,-124.2
USW00024286,CRESCENT CITY FAA AP,CA,DEL NORTE,41.78333,-124.23333
USW00023293,SAN JOSE INTL AP,CA,SANTA CLARA,37.35917,-121.92417
USW00003129,MOJAVE MCAS,CA,KERN,35.05,-118.16667
USW00023070,TRINIDAD LAS ANIMAS COUNTY AP,CO,LAS ANIMAS,37.3,-104.33333
USW00093069,CORTEZ MONTEZUMA COUNTY AP,CO,MONTEZUMA,37.3,-108.63333
USC00058582,VALLECITO DAM,CO,LA PLATA,37.3805,-107.5812
USW00023061,ALAMOSA WSO AP,CO,ALAMOSA,37.43333,-105.85
USC00056203,OURAY,CO,OURAY,38.01667,-107.66667
USW00023067,LA JUNTA MUNICIPAL AP,CO,OTERO,37.98333,-103.53333
USW00023068,PUEBLO WB AIRPORT,CO,PUEBLO,38.23333,-104.63333
USW00093058,PUEBLO WSO AP,CO,PUEBLO,38.28333,-104.5
USC00056763,PUEBLO ORDNANCE DEPOT,CO,PUEBLO,38.3,-104.35
USW00094015,FORT CARSON BUTTS AFG,CO,EL PASO,38.68333,-104.76667
USW00093037,PETERSON FIELD,CO,EL PASO,38.81667,-104.7
USC00058184,TAYLOR PARK,CO,GUNNISON,38.81667,-106.61667
USW00093065,COLORADO SPRINGS USAF ACADEMY,CO,EL PASO,38.96667,-104.81667
USW00093073,ASPEN PITKIN COUNTY AP SARDY FIELD,CO,PITKIN,39.21667,-106.86667
USW00093009,LEADVILLE,CO,LAKE,39.25,-106.3
USC00058008,STRATTON,CO,KIT CARSON,39.3,-102.58333
USW00093067,ENGLEWOOD ARAPAHOE COUNTY AP,CO,ARAPAHOE,39.56667,-104.85
USC00053359,GLENWOOD SPGS #2,CO,GARFIELD,39.55,-107.31667
USW00023063,EAGLE CAA AIRPORT,CO,EAGLE,39.66667,-106.83333
USW00023036,AURORA BUCKLEY FIELD ANGB,CO,ARAPAHOE,39.61667,-104.75
USW00093032,DENVER NAS,CO,ARAPAHOE,39.7,-104.75
USW00023012,DENVER LOWRY AFB,CO,DENVER,39.71667,-104.9
USW00023062,STAPLETON,CO,DENVER,39.76667,-104.88333
USW00093002,DENVER WSO CITY,CO,DENVER,39.75,-105.0
USC00053113,FRASER,CO,GRAND,39.95,-105.83333
USW00024015,AKRON WASHINGTON COUNTY AP,CO,WASHINGTON,40.1,-103.13333
USW00024051,GREELEY,CO,WELD,40.4,-104.7
USW00024046,CRAIG MOFFAT COUNTY AP,CO,MOFFAT,40.5,-107.53333
USW00094025,HAYDEN YAMPA VALLEY AP,CO,ROUTT,40.5,-107.25
USW00094702,BRIDGEPORT WSO ARPT,CT,FAIRFIELD,41.16667,-73.13333
USW00054734,DANBURY MUNICIPAL AP,CT,FAIRFIELD,41.36667,-73.48333
USW00064707,OXFORD WATERBURY,CT,NEW HAVEN,41.48333,-73.13333
USW00054788,MERIDEN,CT,NEW HAVEN,41.51667,-72.83333
USC00064757,MIDDLETOWN WB,CT,MIDDLESEX,41.55,-72.55
USW00014752,HARTFORD BRAINARD FIELD,CT,HARTFORD,41.73333,-72.65
USW00014740,HARTFORD BRADLEY FIELD,CT,HARTFORD,41.93333,-72.68333
USC00067946,STAFFORD SPRINGS,CT,TOLLAND,41.95,-72.3
USW00013764,GEORGETOWN NAAF,DE,SUSSEX,38.68333,-75.36667
USW00013707,DOVER AAF,DE,KENT,39.18333,-75.5
USW00012896,MARATHON AIRPORT TERMINAL,FL,MONROE,24.71667,-81.08333
USW00012853,RICHMOND NAS,FL,DADE,25.61667,-80.41667
USW00012888,MIAMI NEW TAMIAMI AP,FL,DADE,25.65,-80.43333
USW00012859,MIAMI WSO CITY,FL,DADE,25.71667,-80.28333
USW00092811,MIAMI BEACH,FL,DADE,25.78333,-80.13333
USW00012839,MIAMI INTL AP,FL,DADE,25.91667,-80.28333
USW00012882,MIAMI OPA LOCKA AF,FL,DADE,25.88333,-80.28333
USW00012852,MIAMI MCAS,FL,DADE,25.86667,-80.28333
USW00092809,HOLLYWOOD NORTH PERRY AP,FL,BROWARD,26.0,-80.23333
USW00012849,FORT LAUDERDALE NAS,FL,BROWARD,26.06667,-80.15
USW00012897,NAPLES MUNICIPAL AP,FL,COLLIER,26.15,-81.76667
USW00012885,FORT LAUDERDALE EXECUTIVE AP,FL,BROWARD,26.2,-80.16667
USW00092805,POMPANO BEACH AIRPARK,FL,BROWARD,26.25,-80.1
USW00012844,WEST PALM BEACH MORRISON FIELD,FL,PALM BEACH,26.68333,-80.1
USC00081649,CLEWISTON,FL,HENDRY,26.75,-80.91667
USW00012812,PUNTA GORDA AAF,FL,CHARLOTTE,26.91667,-81.98333
USW00012871,SARASOTA BRADENTON AP,FL,SARASOTA,27.4,-82.55
USW00012855,VERO BEACH NAS,FL,INDIAN RIVER,27.65,-80.41667
USW00012804,AVON PARK AAF,FL,POLK,27.65,-81.35
USW00012873,ST PETERSBURG PINELLAS INTL AP,FL,PINELLAS,27.91667,-82.68333
USW00012810,TAMPA,FL,HILLSBOROUGH,27.85,-82.5
USW00012809,BARTOW AAF,FL,POLK,27.95,-81.78333
USC00088786,TAMPA,FL,HILLSBOROUGH,27.95,-82.45
USW00012842,TAMPA PETER O KNIGHT AP,FL,HILLSBOROUGH,27.96667,-82.53333
USW00012883,LINDER REGIONAL AP,FL,POLK,28.03333,-81.95
USW00012837,LAKELAND,FL,POLK,28.08333,-81.91667
USW00012851,MELBOURNE NAS,FL,BREVARD,28.1,-80.63333
USW00012867,COCOA BEACH PATRICK AFB,FL,PASCO,28.23333,-80.6
USW00012815,PINECASTLE AAF,FL,ORANGE,28.45,-81.31667
USW00012818,BROOKSVILLE AAF,FL,HERNANDO,28.48333,-82.45
USW00012841,ORLANDO WSO,FL,ORANGE,28.55,-81.33333
USW00012824,ORLANDO AAF,FL,ORANGE,28.55,-81.33333
USW00012854,SANFORD NAAS,FL,SEMINOLE,28.78333,-81.23333
USW00012819,LEESBURG AAF,FL,LAKE,28.8,-81.8
USW00012847,DELAND NAS,FL,VOLUSIA,29.08333,-81.41667
USW00012834,DAYTONA BEACH MUNICIPAL AP,FL,VOLUSIA,29.18333,-81.05
USW00012833,CROSS CITY AP,FL,DIXIE,29.63333,-83.1
USW00012889,PINECASTLE NF,FL,PUTNAM,29.14306,-81.63278
USW00012816,GAINESVILLE MUNICIPAL AP,FL,ALACHUA,29.7,-82.26667
USW00053862,PERRY FOLEY AP,FL,TAYLOR,30.07194,-83.57361
USW00013846,PANAMA CITY,FL,BAY,30.06667,-85.58333
USW00093838,LAKE CITY NAS,FL,COLUMBIA,30.18333,-82.56667
USW00093837,JACKSONVILLE NAS,FL,DUVAL,30.23333,-81.66667
USW00093832,JACKSONVILLE CECIL FIELD NAS,FL,DUVAL,30.21667,-81.88333
USW00003882,PANAMA CITY BAY COUNTY AP,FL,BAY,30.2,-85.68333
USW00053860,JACKSONVILLE CRAIG MUNICIPAL AP,FL,DUVAL,30.33333,-81.51667
USW00093852,JACKSONVILLE,FL,ST. JOHNS,30.33333,-81.65
USW00003853,MAYPORT NAAS,FL,DUVAL,30.38333,-81.41667
USW00013889,IMESON,FL,DUVAL,30.41667,-81.65
USW00003852,VALPARAISO HURLBURT FIELD,FL,OKALOOSA,30.41667,-86.68333
USW00003876,VALPARAISO,FL,SANTA ROSA,30.43333,-86.93333
USW00003815,PENSACOLA SAUFLEY NAS,FL,ESCAMBIA,30.48333,-87.35
USW00013858,EGLIN FIELD,FL,OKALOOSA,30.483333,-86.516667
USW00003843,PIERCE FIELD AAFB,FL,OKALOOSA,30.51667,-86.43333
USW00003844,DUKE FIELD AAFB,FL,OKALOOSA,30.65,-86.53333
USW00093841,WHITING FIELD NAS,FL,SANTA ROSA,30.71667,-87.01667
USW00003818,MARIANNA MUNICIPAL AP,FL,JACKSON,30.83333,-85.18333
USW00012895,FORT PIERCE ST LUCIE COUNTY INTL AP,FL,ST. LUCIE,27.48333,-80.36667
USW00012876,WINTER HAVEN GILBERT AP,FL,POLK,28.06222,-81.75417
USW00093845,VALDOSTA WB AP,GA,LOWNDES,30.78333,-83.28333
USW00093861,THOMASVILLE,GA,THOMAS,30.83333,-83.98333
USW00013857,VALDOSTA MOODY AAF,GA,LOWNDES,30.98333,-83.2
USW00013878,BRUNSWICK MALCOLM MCKINNON AP,GA,GLYNN,31.15,-81.38333
USW00093840,ST SIMONS ISLAND NAS,GA,GLYNN,31.16667,-81.4
USW00013835,MOULTRIE SPENCE FIELD AAF,GA,COLQUITT,31.13333,-83.7
USW00093836,BRUNSWICK GLYNN COUNTY AP,GA,GLYNN,31.25,-81.46667
USW00013870,ALMA INTERMEDIATE FIELD,GA,BACON,31.53333,-82.51667
USW00013869,ALBANY MUNICIPAL AP,GA,DOUGHERTY,31.53333,-84.18333
USW00013815,ALBANY NAS,GA,DOUGHERTY,31.58333,-84.11667
USW00003875,FORT STEWART WRIGHT,GA,LIBERTY,31.88333,-81.58333
USW00013829,FORT BENNING LAWSON FIELD,GA,CHATTAHOOCHEE,32.337322,-84.991283
USW00003874,FORT BENNING MCKENNA,GA,CHATTAHOOCHEE,32.36667,-84.8
USW00093842,COLUMBUS MUSCOGEE COUNTY AP,GA,MUSCOGEE,32.51667,-84.93333
USW00013860,WARNER ROBINS AFB,GA,HOUSTON,32.63333,-83.6
USW00003813,MACON COCHRAN FIELD,GA,BIBB,32.7,-83.65
USW00013892,MACON,GA,BIBB,32.83333,-83.56667
USC00095447,MACON WB CITY,GA,BIBB,32.83333,-83.63333
USW00003820,AUGUSTA BUSH FIELD AP,GA,RICHMOND,33.36667,-81.96667
USC00090500,AUGUSTA,GA,RICHMOND,33.466667,-81.966667
USW00013837,AUGUSTA DANIEL FIELD,GA,RICHMOND,33.46667,-82.03333
USW00013874,ATLANTA MUNICIPAL AP,GA,FULTON,33.65,-84.4418
USC00090456,ATLANTA WB CITY,GA,FULTON,33.75,-84.38333
USW00003888,ATLANTA FULTON COUNTY AP,GA,FULTON,33.78333,-84.51667
USW00093830,ATLANTA NAS,GA,DEKALB,33.86667,-84.3
USW00053863,ATLANTA DEKALB PEACHTREE AP,GA,DEKALB,33.88333,-84.3
USW00013864,MARIETTA DOBBINS AAF,GA,COBB,33.91667,-84.51667
USW00013873,ATHENS CLARKE COUNTY AP,GA,CLARKE,33.96667,-83.31667
USW00093835,GAINESVILLE NAF,GA,JACKSON,34.18333,-83.68333
USC00092583,DAWSONVILLE WB,GA,DAWSON,34.35,-84.13333
USW00093801,ROME R B RUSSELL AP,GA,FLOYD,34.35,-85.16667
USW00024158,STREVELL,ID,CASSIA,42.01667,-113.25
USC00105567,MALTA AVIATION,ID,CASSIA,42.3,-113.33333
USW00094178,TWIN FALLS CITY COUNTY AP,ID,TWIN FALLS,42.48333,-114.48333
USW00024133,BURLEY MUNICIPAL AP,ID,CASSIA,42.53333,-113.78333
USW00024156,POCATELLO MUNICIPAL AP,ID,POWER,42.86667,-112.48333
USW00024106,MOUNTAIN HOME AFB,ID,ELMORE,43.05,-115.86667
USW00024145,IDAHO FALLS FANNING FIELD,ID,BONNEVILLE,43.53333,-112.05
USW00094143,IDAHO FALLS 46 W,ID,BUTTE,43.53333,-112.95
USW00024131,GOWAN FIELD,ID,ADA,43.6,-116.2
USW00094144,IDAHO FALLS 43 NW WB,ID,BUTTE,43.85,-112.7
USW00024140,DUBOIS,ID,CLARK,44.16667,-112.21667
USW00094182,MCCALL AP,ID,VALLEY,44.88333,-116.1
USC00103771,GRANGEVILLE,ID,IDAHO,45.91667,-116.13333
USW00024154,MULLAN PASS,ID,SHOSHONE,47.45,-115.81667
USC00101079,BONNERS FERRY,ID,BOUNDARY,48.7,-116.3
USW00094194,REXBURG MADISON COUNTY AP,ID,MADISON,43.83333,-111.8
USW00093809,CAIRO WB CITY,IL,ALEXANDER,37.0,-89.16667
USW00093810,CARBONDALE,IL,JACKSON,37.73333,-89.21667
USW00013802,BELLEVILLE SCOTT AAF,IL,ST. CLAIR,38.55,-89.85
USC00117636,SALEM WSMO AP,IL,MARION,38.65,-88.96667
USW00013809,GEORGE FIELD AAF,IL,LAWRENCE,38.76667,-87.61667
USW00003838,VANDALIA FAA AIRPORT,IL,FAYETTE,38.98333,-89.16667
USC00112687,EFFINGHAM,IL,EFFINGHAM,39.15,-88.55
USW00053802,MATTOON CHARLESTON COLES COUNTY AP,IL,COLES,39.48333,-88.28333
USW00003887,DECATUR AP,IL,MACON,39.83333,-88.86667
USC00118184,SPRINGFIELD WB CITY,IL,SANGAMON,39.8,-89.65
USW00093822,SPRINGFIELD SOUTHWEST AP,IL,SANGAMON,39.75,-89.68333
USW00093989,QUINCY CAA AIRPORT,IL,ADAMS,39.93333,-91.2
USW00094870,CHAMPAIGN URBANA WILLARD AP,IL,CHAMPAIGN,40.03333,-88.28333
USW00014806,RANTOUL,IL,CHAMPAIGN,40.3,-88.15
USW00054831,BLOOMINGTON MUNICIPAL AP,IL,MCLEAN,40.48333,-88.95
USW00014874,PEORIA - COOP,IL,PEORIA,40.71667,-89.6
USW00014842,PEORIA GREATER PEORIA AP,IL,PEORIA,40.66667,-89.68333
USC00111475,CHENOA,IL,MCLEAN,40.73333,-88.71667
USW00014816,MORSE,IL,BUREAU,41.23333,-89.61667
USW00014923,MOLINE QUAD CITY AP,IL,ROCK ISLAND,41.45,-90.51667
USW00014834,JOLIET,IL,WILL,41.5,-88.16667
USW00014932,DAVENPORT WBO CITY,IA,SCOTT,41.51667,-90.58333
USW00014892,CHICAGO UNIVERSITY,IL,COOK,41.78333,-87.6
USC00111577,CHICAGO WB AP,IL,COOK,41.78333,-87.75
USW00014819,CHICAGO MIDWAY AP,IL,COOK,41.78611,-87.75222
USW00004808,CHICAGO AURORA MUNICIPAL AP,IL,KANE,41.76667,-88.46667
USW00014881,CHICAGO,IL,COOK,41.88333,-87.63333
USW00094892,CHICAGO WEST CHICAGO DUPAGE AP,IL,DUPAGE,41.91444,-88.24639
USW00014855,GLENVIEW NAS,IL,COOK,42.08333,-87.83333
USW00004838,CHICAGO PALWAUKEE AP,IL,COOK,42.11667,-87.9
USW00094822,GREATER ROCKFORD AP,IL,WINNEBAGO,42.2,-89.1
USW00014844,ROCKFORD CAA AIRPORT,IL,WINNEBAGO,42.35,-89.05
USW00014880,CHICAGO WAUKEGAN REGIONAL AP,IL,LAKE,42.41667,-87.86667
USW00014810,PARK RIDGE AF,IL,COOK,41.98333,-87.9
USC00117457,ROMEOVILLE,IL,WILL,41.6,-88.08333
USW00093817,EVANSVILLE WBO,IN,VANDERBURGH,37.966,-87.55
USW00003893,BLOOMINGTON MONROE COUNTY AP,IN,MONROE,39.13333,-86.61667
USW00013803,COLUMBUS BAKALAR AAF,IN,BARTHOLOMEW,39.25,-85.9
USW00003868,TERRE HAUTE HULMAN FIELD ANG,IN,VIGO,39.45,-87.3
USW00093823,TERRE HAUTE WBO,IN,VIGO,39.48333,-87.4
USC00124264,INDIANAPOLIS WB CITY,IN,MARION,39.76667,-86.16667
USW00093819,INDIANAPOLIS WEIR COOK MUNICIPAL AP,IN,MARION,39.73333,-86.26667
USC00127357,RICHMOND AIRPORT,IN,WAYNE,39.76667,-84.83333
USW00053842,INDIANAPOLIS EAGLE CREEK AP,IN,MARION,39.83333,-86.3
USW00094895,MUNCIE DELAWARE COUNTY AP,IN,DELAWARE,40.23333,-85.38333
USW00014835,PURDUE UNIVERSITY AP,IN,TIPPECANOE,40.41667,-86.93333
USW00094833,PERU GRISSOM AFB,IN,MIAMI,40.65,-86.15
USW00014854,BUNKER HILL NAS,IN,MIAMI,40.66667,-86.11667
USC00127601,ROYAL CENTER 2 NE,IN,CASS,40.85,-86.5
USW00014805,FORT WAYNE BAER FIELD,IN,ALLEN,41.01667,-85.21667
USW00014827,FORT WAYNE WSO AP,IN,ALLEN,41.0,-85.21667
USC00123024,FORT WAYNE CITY,IN,ALLEN,41.08333,-85.16667
USW00004846,VALPARAISO PORTER COUNTY MUNICIPAL AP,IN,PORTER,41.45,-87.0
USW00014829,GOSHEN MUNICIPAL AP,IN,ELKHART,41.53333,-85.8
USW00014848,SOUTH BEND,IN,ST. JOSEPH,41.75,-86.16667
USC00134381,KEOKUK,IA,LEE,40.4,-91.4
USC00134585,LAMONI,IA,DECATUR,40.61667,-93.95
USW00014993,LAMONI,IA,DECATUR,40.65,-94.0
USW00014931,BURLINGTON MUNICIPAL AP,IA,DES MOINES,40.78333,-91.11667
USW00014948,OTTUMWA NAS,IA,WAPELLO,41.1,-92.43333
USW00014950,OTTUMWA INDUSTRIAL AP,IA,WAPELLO,41.08333,-92.43333
USW00014930,ATLANTIC CAA AIRPORT,IA,CASS,41.45,-95.06667
USW00014933,DES MOINES MUNICIPAL AP,IA,POLK,41.51667,-93.63333
USC00132208,DES MOINES WSO CITY,IA,POLK,41.58333,-93.61667
USW00014990,CEDAR RAPIDS MUNICIPAL AP,IA,LINN,41.88333,-91.7
USW00094988,MARSHALLTOWN MUNICIPAL AP,IA,MARSHALL,42.11667,-92.91667
USC00137984,STORY CITY,IA,STORY,42.18333,-93.6
USW00094908,DUBUQUE MUNICIPAL AP,IA,DUBUQUE,42.4,-90.7
USW00014943,SIOUX CITY GATEWAY AP,IA,WOODBURY,42.41667,-96.36667
USW00014934,DUBUQUE WB CITY,IA,DUBUQUE,42.5,-90.66667
USW00094910,WATERLOO MUNICIPAL AP,IA,BLACK HAWK,42.55,-92.4
USW00094933,FORT DODGE OZARK AIRLINES,IA,WEBSTER,42.55,-94.18333
USW00014940,MASON CITY MUNICIPAL AP,IA,CERRO GORDO,43.15,-93.28333
USW00014972,SPENCER MUNICIPAL AP,IA,CLAY,43.16667,-95.2
USW00094971,ESTHERVILLE MUNICIPAL AP,IA,EMMET,43.4,-94.75
USW00094989,AMES MUNICIPAL AP,IA,STORY,41.98333,-93.61667
USW00093967,COFFEYVILLE MUNICIPAL AP,KS,MONTGOMERY,37.06667,-95.63333
USW00023020,LIBERAL AAF,KS,SEWARD,37.05,-100.96667
USW00013932,STROTHER AAF,KS,COWLEY,37.16667,-97.01667
USW00003957,MEDICINE LODGE,KS,BARBER,37.3,-98.58333
USW00003998,PARSONS TRI CITY AP,KS,LABETTE,37.33333,-95.5
USW00003923,WICHITA MCCONNELL AFB,KS,SEDGWICK,37.61667,-97.26667
USW00013998,WICHITA RIVER,KS,SEDGWICK,37.685556,-97.342778
USW00013981,JOHNSON AP,KS,NEOSHO,37.66667,-95.48333
USW00013985,DODGE CITY WB AP,KS,FORD,37.75,-100.01666
USW00093905,HUTCHINSON NAS,KS,RENO,37.91667,-97.9
USW00023064,GARDEN CITY MUNICIPAL AP,KS,FINNEY,37.96667,-100.81667
USC00141351,CASSODAY,KS,BUTLER,38.033333,-96.633333
USW00013986,HUTCHINSON MUNICIPAL AP,KS,RENO,38.06667,-97.86667
USW00013989,EMPORIA FAA AIRPORT,KS,LYON,38.33333,-96.2
USC00142541,EMPORIA,KS,LYON,38.4,-96.18333
USW00013940,GREAT BEND MUNICIPAL AP,KS,BARTON,38.4,-98.85
USW00013990,LEBO CAA AIRPORT,KS,COFFEY,38.43333,-95.8
USW00093909,OLATHE JOHNSON COUNTY INDUSTRIAL AP,KS,JOHNSON,38.83333,-94.9
USW00003967,OLATHE JOHNSON COUNTY EXECUTIVE AP,KS,JOHNSON,38.85,-94.73333
USW00013920,FORBES FIELD AAF,KS,SHAWNEE,38.95,-95.66667
USW00003997,LAWRENCE,KS,DOUGLAS,39.0,-95.21667
USW00013996,BILLARD,KS,SHAWNEE,39.06667,-95.63333
USC00148172,TOPEKA WB CITY,KS,SHAWNEE,39.05,-95.66667
USW00013947,MARSHALL,KS,GEARY,39.06667,-96.75
USW00003936,MANHATTAN MUNICIPAL AP,KS,RILEY,39.15,-96.66667
USW00013921,FORT LEAVENWORTH SHERMAN AAF,KS,LEAVENWORTH,39.36667,-94.91667
USW00093990,HILL CITY MUNICIPAL AP,KS,GRAHAM,39.38333,-99.83333
USW00023065,GOODLAND,KS,SHERMAN,39.35,-101.7
USW00013984,CONCORDIA WBO,KS,CLOUD,39.56667,-97.66667
USW00003974,WICHITA 8 NE,KS,SEDGWICK,37.75,-97.23333
USW00013806,FORT CAMPBELL AAF,KY,CHRISTIAN,36.66667,-87.5
USW00003814,CORBIN CAA AIRPORT,KY,WHITLEY,36.95,-84.1
USW00093808,BOWLING GREEN,KY,WARREN,37.0,-86.45
USW00003849,LONDON CORBIN AP,KY,LAUREL,37.08333,-84.08333
USC00157486,SMITHS GROVE,KY,WARREN,37.06667,-86.2
USW00003816,PADUCAH CAA AIRPORT,KY,MCCRACKEN,37.066667,-88.766667
USC00156353,PIKEVILLE,KY,PIKE,37.48333,-82.51667
USW00003889,JACKSON WSO AP,KY,BREATHITT,37.6,-83.31667
USW00053803,OWENSBORO DAVIESS COUNTY REGIONAL AP,KY,DAVIESS,37.75,-87.16667
USW00013807,FORT KNOX GODMAN AAF,KY,HARDIN,37.9,-85.96667
USC00158757,WINCHESTER,KY,CLARK,37.91667,-84.26667
USW00093820,LEXINGTON BLUEGRASS FIELD,KY,FAYETTE,38.03333,-84.55
USW00053841,FRANKFORT,KY,FRANKLIN,38.18333,-84.9
USW00093814,ERLANGER GR CINN AP,KY,BOONE,39.06667,-84.66667
USW00012863,BURRWOOD,LA,PLAQUEMINES,28.96667,-89.38333
USW00012968,SALT POINT,LA,ST. MARY,29.28333,-91.3
USW00012884,BOOTHVILLE WSCMO CITY,LA,PLAQUEMINES,29.33333,-89.4
USW00012958,NEW ORLEANS CALLENDER FIELD,LA,JEFFERSON,29.83333,-90.01667
USW00012930,NEW ORLEANS WBO CITY,LA,ORLEANS,29.95,-90.06667
USW00012916,MOISANT INTL AP,LA,JEFFERSON,29.98611,-90.25556
USC00166661,NEW ORLEANS AP,LA,ORLEANS,30.04111,-90.03111
USW00053917,NEW ORLEANS AP,LA,ORLEANS,30.03333,-90.03333
USW00093906,NEW ORLEANS NAS,LA,ORLEANS,29.82721,-90.02658
USW00053915,NEW IBERIA ACADIANA REGIONAL AP,LA,IBERIA,30.0375,-91.88389
USW00003937,LAKE CHARLES REGIONAL AP,LA,CALCASIEU,30.11667,-93.21667
USW00013976,LAFAYETTE,LA,LAFAYETTE,30.233333,-92.083333
USW00013941,LAKE CHARLES,LA,CALCASIEU,30.21667,-93.23333
USW00003934,NEW IBERIA NAAS,LA,IBERIA,30.03333,-91.88333
USW00013970,BATON ROUGE WSO AP,LA,EAST BATON ROUGE,30.53333,-91.15
USW00003931,FORT POLK AAF,LA,VERNON,31.05,-93.21667
USW00013934,ENGLAND AAF,LA,RAPIDES,31.31667,-92.53333
USW00093915,ALEXANDRIA CAA AP,LA,RAPIDES,31.31667,-92.53333
USW00013935,ALEXANDRIA,LA,RAPIDES,31.38333,-92.3
USW00003949,PEASON RIDGE RANGE,LA,SABINE,31.4,-93.28333
USW00013957,SHREVEPORT REGIONAL AP,LA,CADDO,32.55,-93.76667
USW00013942,MONROE SELMAN FIELD,LA,OUACHITA,32.51667,-92.06667
USW00013944,SHREVEPORT BARKSDALE AFB,LA,BOSSIER,32.5,-93.68333
USW00053905,SHREVEPORT DOWNTOWN AP,LA,CADDO,32.53972,-93.74444
USW00014658,NANTUCKET SHOALS AFS,MA,,41.01667,-69.5
USW00014756,NANTUCKET MEMORIAL AP,MA,NANTUCKET,41.25,-70.06667
USW00094724,VINEYARD HAVEN MARTHAS VINEYARD AP,MA,DUKES,41.4,-70.6
USW00014657,GEORGES SHOALS AFS,MA,,41.68333,-67.78333
USC00191386,CHATHAM WSMO,MA,BARNSTABLE,41.66667,-69.96667
USW00094720,HYANNIS BARNSTABLE,MA,BARNSTABLE,41.66667,-70.28333
USW00014704,FALMOUTH OTIS AFB,MA,BARNSTABLE,41.65,-70.53333
USW00094726,NEW BEDFORD MUNICIPAL AP,MA,BRISTOL,41.68333,-70.95
USC00191376,CHATHAM LIGHT STN,MA,BARNSTABLE,41.66667,-69.95
USC00194667,MENDON AIRPORT,MA,WORCESTER,42.1,-71.56667
USW00014790,SOUTH WEYMOUTH NAS,MA,PLYMOUTH,42.15,-70.93333
